Position,Track Name,Artist,Streams,date,region,spotify_id 
144,PTSD,G Herbo,1714056,2020-09-04--2020-09-11,us,3jT2LKH0RSbQ8jIUNFzXm5
145,Narrow Road (feat. Lil Baby),NLE Choppa,1704321,2020-09-04--2020-09-11,us,0mCiEhtdRn5YYhefLXcxI7
146,No Role Modelz,J. Cole,1690211,2020-09-04--2020-09-11,us,62vpWI1CHwFy7tMIcSStl8
147,BLIND (feat. Young Thug),DaBaby,1689949,2020-09-04--2020-09-11,us,2T5NBwKRySiCR78vVk08vr
148,3 Musketeers,NextYoungin,1683022,2020-09-04--2020-09-11,us,57Oi4yqY27uJzCyqFWIP5q
149,Stay High,Juice WRLD,1682487,2020-09-04--2020-09-11,us,21CkzgKCBCq5V4XKjiGSIj
150,ily (i love you baby) (feat. Emilee),Surf Mesa,1663069,2020-09-04--2020-09-11,us,62aP9fBQKYKxi7PDXwcUAS
151,Take You Dancing,Jason Derulo,1656788,2020-09-04--2020-09-11,us,59qrUpoplZxbIZxk6X0Bm3
152,I Fall Apart,Post Malone,1642967,2020-09-04--2020-09-11,us,75ZvA4QfFiZvzhj2xkaWAh
153,The Less I Know The Better,Tame Impala,1638145,2020-09-04--2020-09-11,us,6K4t31amVTZDgR3sKmwUJJ
154,Wow.,Post Malone,1635755,2020-09-04--2020-09-11,us,7xQAfvXzm3AkraOtGPWIZg
155,Kings & Queens,Ava Max,1634606,2020-09-04--2020-09-11,us,76nqCfJOcFFWBJN32PAksn
156,Maniac,Conan Gray,1621791,2020-09-04--2020-09-11,us,6KfoDhO4XUWSbnyKjNp9c4
157,La Jeepeta - Remix,Nio Garcia,1599059,2020-09-04--2020-09-11,us,6bvfJf4KjonPMuPfGfy3S2
158,Lucky Me,Big Sean,1593316,2020-09-04--2020-09-11,us,6wVnQMRXd1z2iPEo24f9db
159,Armed And Dangerous,Juice WRLD,1592934,2020-09-04--2020-09-11,us,5wujBwqG7INdStqGd4tRMX
160,august,Taylor Swift,1592595,2020-09-04--2020-09-11,us,3hUxzQpSfdDqwM3ZTFQY0K
161,What You Know Bout Love,Pop Smoke,1591598,2020-09-04--2020-09-11,us,1tkg4EHVoqnhR6iFEXb60y
162,bad guy,Billie Eilish,1591339,2020-09-04--2020-09-11,us,2Fxmhks0bxGSBdJ92vM42m
163,Whole Lotta Choppas,Sada Baby,1589808,2020-09-04--2020-09-11,us,6hLZzCS4E7AWo3PRBWy6az
164,Pop Out (feat. Lil Tjay),Polo G,1585901,2020-09-04--2020-09-11,us,6uFn47ACjqYkc0jADwEdj1
165,Patek,Future,1582683,2020-09-04--2020-09-11,us,76MjtLfZoTNc3BDqUVjuRH
166,XO Tour Llif3,Lil Uzi Vert,1582060,2020-09-04--2020-09-11,us,7GX5flRQZVHRAGd6B4TmDO
167,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",HIXTAPE,1576730,2020-09-04--2020-09-11,us,5FmvaZGd6fulojSToozLRD
168,Sweater Weather,The Neighbourhood,1566229,2020-09-04--2020-09-11,us,2QjOHCTQ1Jl3zawyYOpxh6
169,Fuck Love (feat. Trippie Redd),XXXTENTACION,1562356,2020-09-04--2020-09-11,us,7AQim7LbvFVZJE3O8TYgf2
170,Said Sum,Moneybagg Yo,1561390,2020-09-04--2020-09-11,us,45npF3MKvCa1sO7s4y7qBf
171,Magic In The Hamptons (feat. Lil Yachty),Social House,1559444,2020-09-04--2020-09-11,us,2Yer0p7uB2lVBUAtANuuQp
172,"Body Language (feat. Ty Dolla $ign, and Jhené Aiko)",Big Sean,1556750,2020-09-04--2020-09-11,us,6FXsrAH7Zol1jusSeJIoYA
173,Truth Hurts,Lizzo,1545519,2020-09-04--2020-09-11,us,3HWzoMvoF3TQfYg4UPszDq
174,Kacey Talk,YoungBoy Never Broke Again,1544351,2020-09-04--2020-09-11,us,7dmD4eaEb5UCBYcEJkLke9
175,"10,000 Hours (with Justin Bieber)",Dan + Shay,1542893,2020-09-04--2020-09-11,us,2wrJq5XKLnmhRXHIAf9xBa
176,GOOBA,6ix9ine,1541669,2020-09-04--2020-09-11,us,6qiiDtFAJjyEhoZVcf6ovL
177,Excitement,Trippie Redd,1521820,2020-09-04--2020-09-11,us,3WnTQDd9A3bpBfzCziElU9
178,Tennessee Whiskey,Chris Stapleton,1518576,2020-09-04--2020-09-11,us,3fqwjXwUGN6vbzIwvyFMhx
179,Vroom Vroom,A Boogie Wit da Hoodie,1517547,2020-09-04--2020-09-11,us,4adrh1YMaPAhtqalhG8hIH
180,Myron,Lil Uzi Vert,1514121,2020-09-04--2020-09-11,us,56uXDJRCuoS7abX3SkzHKQ
181,Mr. Brightside,The Killers,1509755,2020-09-04--2020-09-11,us,003vvx7Niy0yvhvHt4a68B
182,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,1508582,2020-09-04--2020-09-11,us,5JAYDuLRkODlVt6dgoalKk
183,the last great american dynasty,Taylor Swift,1508093,2020-09-04--2020-09-11,us,2Eeur20xVqfUoM3Q7EFPFt
184,One Margarita,Luke Bryan,1501481,2020-09-04--2020-09-11,us,1Y3TlYJNhIa7k4YAvFkJAB
185,when the party's over,Billie Eilish,1495258,2020-09-04--2020-09-11,us,43zdsphuZLzwA9k4DJhU0I
186,Man Of The Year,Juice WRLD,1488481,2020-09-04--2020-09-11,us,7AvprzMsRJpybaalckaT8c
187,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,1487562,2020-09-04--2020-09-11,us,4S2uhQE8L9V6p7rj7SiauJ
188,Money In The Grave (Drake ft. Rick Ross),Drake,1477237,2020-09-04--2020-09-11,us,5ry2OE6R2zPQFDO85XkgRb
189,Better Now,Post Malone,1474065,2020-09-04--2020-09-11,us,7dt6x5M1jzdTEt8oCbisTK
190,I Should Probably Go To Bed,Dan + Shay,1473733,2020-09-04--2020-09-11,us,5ovVcYo2MvjVydFwFyaaqy
191,Backyard Boy,Claire Rosinkranz,1473598,2020-09-04--2020-09-11,us,0QpOqKz66ZxHNqj2PPHiFF
192,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,1472973,2020-09-04--2020-09-11,us,41LhQUkElADQ5YUbpYv2D0
193,Memories,Maroon 5,1470260,2020-09-04--2020-09-11,us,2b8fOow8UzyDFAE27YhOZM
194,F.N,Lil Tjay,1468446,2020-09-04--2020-09-11,us,0RLLvYBopDwooCyvnTwgYu
195,The Voice,Lil Durk,1461689,2020-09-04--2020-09-11,us,195gauSXE6Q2IKmCrarHut
196,Something Special,Pop Smoke,1458576,2020-09-04--2020-09-11,us,5kkaSMcf4BFlhRRICCKZb6
197,Don't Stop Believin',Journey,1456485,2020-09-04--2020-09-11,us,4bHsxqR3GMrXTxEPLuK5ue
198,Lean Wit Me,Juice WRLD,1454463,2020-09-04--2020-09-11,us,3oDkdAySo1VQQG0ptV7uwa
199,Dreams - 2004 Remaster,Fleetwood Mac,1453724,2020-09-04--2020-09-11,us,0ofHAoxe9vBkTCp2UQIavz
200,Hatchback,Cochise,1452243,2020-09-04--2020-09-11,us,12hVQgYR254ZziANtiKVWQ
1,WAP (feat. Megan Thee Stallion),Cardi B,13483532,2020-09-11--2020-09-18,us,4Oun2ylbjFKMPTiaSbbCih
2,Mood (feat. iann dior),24kGoldn,10030413,2020-09-11--2020-09-18,us,3tjFYV6RSFtuktYl3ZtYcq
3,Laugh Now Cry Later (feat. Lil Durk),Drake,8905084,2020-09-11--2020-09-18,us,2SAqBLGA283SUiwJ3xOUVI
4,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,7999509,2020-09-11--2020-09-18,us,2DQNYMRjisN3KAPj1bEwOI
5,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,7667531,2020-09-11--2020-09-18,us,0PvFJmanyNQMseIFrU708S
6,ROCKSTAR (feat. Roddy Ricch),DaBaby,6185442,2020-09-11--2020-09-18,us,7ytR5pFWmSjzHJIeQkgog4
7,POPSTAR (feat. Drake),DJ Khaled,5789394,2020-09-11--2020-09-18,us,6EDO9iiTtwNv6waLwa1UUq
8,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,5760134,2020-09-11--2020-09-18,us,2MbdDtCv5LUVjYy9RuGTgC
9,Come & Go (with Marshmello),Juice WRLD,5494883,2020-09-11--2020-09-18,us,2Y0wPrPQBrGhoLn14xRYCG
10,Wishing Well,Juice WRLD,5465068,2020-09-11--2020-09-18,us,2U5WueTLIK5WJLD7mvDODv
11,Heather,Conan Gray,5461335,2020-09-11--2020-09-18,us,4xqrdfXkTW4T0RauPLv3WA
12,Dynamite,BTS,4999112,2020-09-11--2020-09-18,us,0t1kP63rueHleOhQkYSXFY
13,Blinding Lights,The Weeknd,4886445,2020-09-11--2020-09-18,us,0VjIjW4GlUZAMYd2vXMi3b
14,Watermelon Sugar,Harry Styles,4801434,2020-09-11--2020-09-18,us,6UelLqGlWMcVH1E5c4H7lY
15,Mood Swings (feat. Lil Tjay),Pop Smoke,4762468,2020-09-11--2020-09-18,us,5rZlwNFl01HqLWBQGryKSm
16,you broke me first,Tate McRae,4333186,2020-09-11--2020-09-18,us,45bE4HXI0AwGZXfZtMp8JR
17,Smile (with The Weeknd),Juice WRLD,4234632,2020-09-11--2020-09-18,us,6wQlQrTY5mVS8EGaFZVwVF
18,Blueberry Faygo,Lil Mosey,4194124,2020-09-11--2020-09-18,us,22LAwLoDA5b4AaGSkg6bKW
19,Savage Love (Laxed - Siren Beat),Jawsh 685,4000501,2020-09-11--2020-09-18,us,1xQ6trAsedVPCdbtDAmk0c
20,Go Crazy,Chris Brown,3731718,2020-09-11--2020-09-18,us,1IIKrJVP1C9N7iPtG6eOsK
21,7 Summers,Morgan Wallen,3620160,2020-09-11--2020-09-18,us,0tbjiOUl4k492KPdWZS9sy
22,my ex's best friend (with blackbear),Machine Gun Kelly,3557975,2020-09-11--2020-09-18,us,70rFIfYN7lU6iTgUIVP42w
23,Roses - Imanbek Remix,SAINt JHN,3510091,2020-09-11--2020-09-18,us,2Wo6QQD1KMDWeFkkjLqwx5
24,Wolves (feat. Post Malone),Big Sean,3469509,2020-09-11--2020-09-18,us,33gwZOGJWEZ7dRWPqPxBEZ
25,Be Like That - feat. Swae Lee & Khalid,Kane Brown,3430964,2020-09-11--2020-09-18,us,5f1joOtoMeyppIcJGZQvqJ
26,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,3411452,2020-09-11--2020-09-18,us,1H7KnK26kc1YyellpbINEn
27,GREECE (feat. Drake),DJ Khaled,3251714,2020-09-11--2020-09-18,us,35RJhm1pEovTBwnNR0zWad
28,Lucid Dreams,Juice WRLD,3169025,2020-09-11--2020-09-18,us,285pBltuF7vW8TeWk8hdRR
29,Midnight Sky,Miley Cyrus,3165979,2020-09-11--2020-09-18,us,27ycaQnQAxaPiyeg3nr2aB
30,Martin & Gina,Polo G,3146198,2020-09-11--2020-09-18,us,1VLtjHwRWOVJiE5Py7JxoQ
31,Hawái,Maluma,3123425,2020-09-11--2020-09-18,us,1yoMvmasuxZfqHEipJhRbp
32,The Box,Roddy Ricch,3102650,2020-09-11--2020-09-18,us,0nbXyq5TXYPCO7pr3N8S4I
33,Robbery,Juice WRLD,3102275,2020-09-11--2020-09-18,us,6Hj9jySrnFppAI0sEMCZpJ
34,Circles,Post Malone,3094065,2020-09-11--2020-09-18,us,21jGcNKet2qwijlDFuPiPb
35,24 (feat. Lil Baby),Money Man,3068337,2020-09-11--2020-09-18,us,0xUvi7wldroBzaZCengPa5
36,We Paid (feat. 42 Dugg),Lil Baby,3055437,2020-09-11--2020-09-18,us,6gxKUmycQX7uyMwJcweFjp
37,All Girls Are The Same,Juice WRLD,3035110,2020-09-11--2020-09-18,us,4VXIryQMWpIdGgYR4TrjT1
38,My Window (feat. Lil Wayne),YoungBoy Never Broke Again,3032875,2020-09-11--2020-09-18,us,7IECs9d4Rrlpa7tiHOCE1w
39,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3014216,2020-09-11--2020-09-18,us,0RiRZpuVRbi7oqRdSMwhQY
40,Ice Cream (with Selena Gomez),BLACKPINK,3003201,2020-09-11--2020-09-18,us,2J4P46vCFm1rPkNkp9pZWX
41,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,2948622,2020-09-11--2020-09-18,us,3nS9a01VvXHQriLqJYwRqG
42,21,Polo G,2911308,2020-09-11--2020-09-18,us,3JKgcAa7r07ocVWcV8bS0H
43,Conversations,Juice WRLD,2888344,2020-09-11--2020-09-18,us,4K06PO78fW4mnBVenxGNob
44,Party Girl,StaySolidRocky,2883575,2020-09-11--2020-09-18,us,3IJYUaN3tx04S4TYyZHKoP
45,Got It On Me,Pop Smoke,2850595,2020-09-11--2020-09-18,us,25zlnOAzbVoOzIeXSvQFf1
46,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,2841355,2020-09-11--2020-09-18,us,2rFsFjq0D9JAmc0APpCO6P
47,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,2839598,2020-09-11--2020-09-18,us,0ada5XsQGLPUVbmTCkAP49
48,OK Not To Be OK,Marshmello,2829485,2020-09-11--2020-09-18,us,0zzVTGyRrWpQu8Fr28NRAv
49,Electric Love,BØRNS,2798129,2020-09-11--2020-09-18,us,2GiJYvgVaD2HtM8GqD9EgQ
50,Before You Go,Lewis Capaldi,2797454,2020-09-11--2020-09-18,us,2gMXnyrvIjhVBUZwvLZDMP
51,death bed (coffee for your head),Powfu,2755596,2020-09-11--2020-09-18,us,7eJMfftS33KTjuF7lTsMCx
52,Breaking Me,Topic,2755357,2020-09-11--2020-09-18,us,3H7ihDc1dqLriiWXwsc2po
53,Someone You Loved,Lewis Capaldi,2707483,2020-09-11--2020-09-18,us,7qEHsqek33rTcFNT9PFqLf
54,After Party,Don Toliver,2643866,2020-09-11--2020-09-18,us,527k23H0A4Q0UJN3vGs0Da
55,Lets Link,WhoHeem,2635471,2020-09-11--2020-09-18,us,6fMzgFFGzWCwiHMzDzNpp5
56,Righteous,Juice WRLD,2616467,2020-09-11--2020-09-18,us,5dOxHHMOFAbG3VH23t0xNm
57,Mad at Disney,salem ilese,2558037,2020-09-11--2020-09-18,us,7aGyRfJWtLqgJaZoG9lJhE
58,Hit Different,SZA,2554895,2020-09-11--2020-09-18,us,7Bar1kLTmsRmH6FCKKMEyU
59,Rags2Riches 2 (feat. Lil Baby),Rod Wave,2546090,2020-09-11--2020-09-18,us,0qJeyYAgv6UpvewUxRXAhb
60,SICKO MODE,Travis Scott,2500601,2020-09-11--2020-09-18,us,2xLMifQCjDGFmkHkpNLD9h
61,goosebumps,Travis Scott,2493906,2020-09-11--2020-09-18,us,6gBFPUFcJLzWGx4lenP6h2
62,GO (feat. Juice WRLD),The Kid LAROI,2479849,2020-09-11--2020-09-18,us,2rPHUAeUPbNgTmK18FPTiZ
63,Rain On Me (with Ariana Grande),Lady Gaga,2472140,2020-09-11--2020-09-18,us,7ju97lgwC2rKQ6wwsf9no9
64,Girls in the Hood,Megan Thee Stallion,2463608,2020-09-11--2020-09-18,us,6WbTTAGKrQtCQvmc5BuYfh
65,Still Don't Know My Name,Labrinth,2460315,2020-09-11--2020-09-18,us,6N22FZs2ZhPBYi3b9XPajV
66,Adore You,Harry Styles,2459900,2020-09-11--2020-09-18,us,3jjujdWJ72nww5eGnfs2E7
67,Tap In,Saweetie,2458342,2020-09-11--2020-09-18,us,4Hpib09wXgD84w4uwTPnYD
68,cardigan,Taylor Swift,2378808,2020-09-11--2020-09-18,us,4R2kfaDFhslZEMJqAFNpdd
69,Prospect (ft. Lil Baby),iann dior,2368948,2020-09-11--2020-09-18,us,4iHSE5R1U8jf84tRn52xRt
70,Life Is Good (feat. Drake),Future,2357226,2020-09-11--2020-09-18,us,1K5KBOgreBi5fkEHvg5ap3
71,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,2354760,2020-09-11--2020-09-18,us,0EhpEsp4L0oRGM0vmeaN5e
72,Flex (feat. Juice WRLD),Polo G,2336737,2020-09-11--2020-09-18,us,2QqJTIlGKRLJC3onkavYEz
73,hot girl bummer,blackbear,2296920,2020-09-11--2020-09-18,us,2mt1IqcFyY1zmYZT8Q3xw9
74,What You Know Bout Love,Pop Smoke,2295327,2020-09-11--2020-09-18,us,1tkg4EHVoqnhR6iFEXb60y
75,HIGHEST IN THE ROOM,Travis Scott,2285418,2020-09-11--2020-09-18,us,3eekarcy7kvN4yt5ZFzltW
76,WHATS POPPIN,Jack Harlow,2272957,2020-09-11--2020-09-18,us,1jaTQ3nqY3oAAYyCTbIvnM
77,Toosie Slide,Drake,2265324,2020-09-11--2020-09-18,us,466cKvZn1j45IpxDdYZqdA
78,THE SCOTTS,THE SCOTTS,2265160,2020-09-11--2020-09-18,us,39Yp9wwQiSRIDOvrVg7mbk
79,The Bigger Picture,Lil Baby,2252429,2020-09-11--2020-09-18,us,44gRhRi2OhEf7moAUj6MD1
80,Kacey Talk,YoungBoy Never Broke Again,2249995,2020-09-11--2020-09-18,us,1SF8piqsZWn86DajVKih8F
81,Dior,Pop Smoke,2242122,2020-09-11--2020-09-18,us,79s5XnCN4TJKTVMSmOx8Ep
82,Head & Heart (feat. MNEK),Joel Corry,2218622,2020-09-11--2020-09-18,us,6cx06DFPPHchuUAcTxznu9
83,Sunday Best,Surfaces,2209121,2020-09-11--2020-09-18,us,1Cv1YLb4q0RzL6pybtaMLo
84,More Than My Hometown,Morgan Wallen,2196303,2020-09-11--2020-09-18,us,0eBXyY4SatzpE7opnzgXvz
85,Are You Bored Yet? (feat. Clairo),Wallows,2187386,2020-09-11--2020-09-18,us,57RA3JGafJm5zRtKJiKPIm
86,Whiskey Glasses,Morgan Wallen,2181375,2020-09-11--2020-09-18,us,6foY66mWZN0pSRjZ408c00
87,Put Your Records On,Ritt Momney,2170547,2020-09-11--2020-09-18,us,6AGOKlMZWLCaEJGnaROtF9
88,Bandit (with YoungBoy Never Broke Again),Juice WRLD,2163059,2020-09-11--2020-09-18,us,6Gg1gjgKi2AK4e0qzsR7sd
89,my future,Billie Eilish,2131808,2020-09-11--2020-09-18,us,2ygvZOXrIeVL4xZmAWJT2C
90,ROXANNE,Arizona Zervas,2116386,2020-09-11--2020-09-18,us,696DnlkuDOXcMAnKlTgXXK
91,Stunnin' (feat. Harm Franklin),Curtis Waters,2115758,2020-09-11--2020-09-18,us,2D0dj3hVkRQJCp63cxCPEx
92,You Got It,Vedo,2093401,2020-09-11--2020-09-18,us,4lsHZ92XCFOQfzJFBTluk8
93,exile (feat. Bon Iver),Taylor Swift,2093228,2020-09-11--2020-09-18,us,4pvb0WLRcMtbPGmtejJJ6y
94,Falling,Trevor Daniel,2084781,2020-09-11--2020-09-18,us,2rRJrJEo19S2J82BDsQ3F7
95,Ballin' (with Roddy Ricch),Mustard,2073696,2020-09-11--2020-09-18,us,3QzAOrNlsabgbMwlZt7TAY
96,Savage Remix (feat. Beyoncé),Megan Thee Stallion,2071117,2020-09-11--2020-09-18,us,5v4GgrXPMghOnBBLmveLac
97,Over Now (with The Weeknd),Calvin Harris,2056804,2020-09-11--2020-09-18,us,58AGoOGbwsQMhBbH0eFLRR
98,the 1,Taylor Swift,2056302,2020-09-11--2020-09-18,us,0Jlcvv8IykzHaSmj49uNW8
99,Jocelyn Flores,XXXTENTACION,2033013,2020-09-11--2020-09-18,us,7m9OqQk4RVRkw9JJdeAw96
100,Walk Em Down (feat. Roddy Ricch),NLE Choppa,2026054,2020-09-11--2020-09-18,us,1Z0cZI0UzNbP9L8MzzGxqf
101,If the World Was Ending - feat. Julia Michaels,JP Saxe,2021346,2020-09-11--2020-09-18,us,2kJwzbxV2ppxnQoYw4GLBZ
102,SLOW DANCING IN THE DARK,Joji,1967927,2020-09-11--2020-09-18,us,0rKtyWc8bvkriBthvHKY8d
103,Chasin' You,Morgan Wallen,1966895,2020-09-11--2020-09-18,us,5MwynWK9s4hlyKHqhkNn4A
104,feel something,Bea Miller,1959642,2020-09-11--2020-09-18,us,7JDWhC422Gtk1Bq0mL3OTC
105,Money Trees,Kendrick Lamar,1947126,2020-09-11--2020-09-18,us,2HbKqm4o0w5wEeEFXm2sD4
106,Excitement,Trippie Redd,1937895,2020-09-11--2020-09-18,us,3WnTQDd9A3bpBfzCziElU9
107,Chicago Freestyle (feat. Giveon),Drake,1921263,2020-09-11--2020-09-18,us,4wVOKKEHUJxHCFFNUWDn0B
108,Rags2Riches (feat. ATR Son Son),Rod Wave,1906309,2020-09-11--2020-09-18,us,1ENdcyhqdylaLsPVgB83qq
109,All In,YoungBoy Never Broke Again,1886064,2020-09-11--2020-09-18,us,7CdoE8U5DwrwCaLoyf3ME0
110,Intentions (feat. Quavo),Justin Bieber,1866705,2020-09-11--2020-09-18,us,4umIPjkehX1r7uhmGvXiSV
111,Daisy,Ashnikko,1864978,2020-09-11--2020-09-18,us,0AUvWawuP0ibk4SQ3sIZjk
112,Life's A Mess (feat. Halsey),Juice WRLD,1858637,2020-09-11--2020-09-18,us,5wWAwzGp2OaaoIkwcz6wZs
113,No Guidance (feat. Drake),Chris Brown,1856188,2020-09-11--2020-09-18,us,6XHVuErjQ4XNm6nDPVCxVX
114,High Fashion (feat. Mustard),Roddy Ricch,1832925,2020-09-11--2020-09-18,us,07KXEDMj78x68D884wgVEm
115,Falling,Harry Styles,1828321,2020-09-11--2020-09-18,us,1ZMiCix7XSAbfAJlEZWMCp
116,Godzilla (feat. Juice WRLD),Eminem,1807333,2020-09-11--2020-09-18,us,7FIWs0pqAYbP91WWM0vlTQ
117,BLIND (feat. Young Thug),DaBaby,1802334,2020-09-11--2020-09-18,us,2T5NBwKRySiCR78vVk08vr
118,I Hope,Gabby Barrett,1801401,2020-09-11--2020-09-18,us,23T0OX7QOiIUFShSzbJ5Uo
119,Dance Monkey,Tones And I,1800609,2020-09-11--2020-09-18,us,1rgnBhdG2JDFTbYkYRZAku
120,Break My Heart,Dua Lipa,1797335,2020-09-11--2020-09-18,us,017PF4Q3l4DBUiWoXk4OWT
121,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,1784500,2020-09-11--2020-09-18,us,2h4cmbyb6S7e8igDZIITJU
122,Die From A Broken Heart,Maddie & Tae,1781458,2020-09-11--2020-09-18,us,3DA4SE262k6rdEtlHteNyq
123,BOP,DaBaby,1779220,2020-09-11--2020-09-18,us,6Ozh9Ok6h4Oi1wUSLtBseN
124,Stuck with U (with Justin Bieber),Ariana Grande,1775698,2020-09-11--2020-09-18,us,4HBZA5flZLE435QTztThqH
125,July,Noah Cyrus,1770771,2020-09-11--2020-09-18,us,6J2LdBN97cDWn0MLxYh9HB
126,20 Min,Lil Uzi Vert,1764162,2020-09-11--2020-09-18,us,0uxSUdBrJy9Un0EYoBowng
127,Heartless (feat. Morgan Wallen),Diplo,1761969,2020-09-11--2020-09-18,us,3FU6urUVsgXa6RBuV2PdRk
128,SAD!,XXXTENTACION,1761886,2020-09-11--2020-09-18,us,3ee8Jmje8o58CHK66QrVC2
129,Star Shopping,Lil Peep,1755583,2020-09-11--2020-09-18,us,30bqVoKjX479ab90a8Pafp
130,Beautiful Crazy,Luke Combs,1755165,2020-09-11--2020-09-18,us,2rxQMGVafnNaRaXlRMWPde
131,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,1753192,2020-09-11--2020-09-18,us,2r6OAV3WsYtXuXjvJ1lIDi
132,Don't Start Now,Dua Lipa,1747784,2020-09-11--2020-09-18,us,3PfIrDoz19wz7qK7tYeu62
133,lovely (with Khalid),Billie Eilish,1745765,2020-09-11--2020-09-18,us,0u2P5u6lvoDfwTYjAADbn4
134,Narrow Road (feat. Lil Baby),NLE Choppa,1743833,2020-09-11--2020-09-18,us,0mCiEhtdRn5YYhefLXcxI7
135,MIDDLE CHILD,J. Cole,1741605,2020-09-11--2020-09-18,us,2JvzF1RMd7lE3KmFlsyZD8
136,Take You Dancing,Jason Derulo,1735399,2020-09-11--2020-09-18,us,59qrUpoplZxbIZxk6X0Bm3
137,PTSD,G Herbo,1734650,2020-09-11--2020-09-18,us,3jT2LKH0RSbQ8jIUNFzXm5
138,everything i wanted,Billie Eilish,1725783,2020-09-11--2020-09-18,us,3ZCTVFBt2Brf31RLEnCkWJ
139,Tongue Tied,Grouplove,1705561,2020-09-11--2020-09-18,us,0GO8y8jQk1PkHzS31d699N
140,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1698533,2020-09-11--2020-09-18,us,78QR3Wp35dqAhFEc2qAGjE
141,Drug Addiction,YoungBoy Never Broke Again,1694471,2020-09-11--2020-09-18,us,1jWHtG4UXwH7JkEGY559Pa
142,Need It,Migos,1688623,2020-09-11--2020-09-18,us,6mtjo5kIHKlboGE84lf1FJ
143,"Ay, DiOs Mío!",KAROL G,1674529,2020-09-11--2020-09-18,us,7x4ASXYEKfQBCewcZhK776
144,Pussy Talk,City Girls,1674004,2020-09-11--2020-09-18,us,5EzL7hGT9g2Tvqsy158Lu9
145,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",Saweetie,1660678,2020-09-11--2020-09-18,us,5woaU1FNkqCwg6WzWiQPW5
146,No Role Modelz,J. Cole,1659766,2020-09-11--2020-09-18,us,62vpWI1CHwFy7tMIcSStl8
147,Sweater Weather,The Neighbourhood,1657394,2020-09-11--2020-09-18,us,2QjOHCTQ1Jl3zawyYOpxh6
148,I Fall Apart,Post Malone,1644508,2020-09-11--2020-09-18,us,75ZvA4QfFiZvzhj2xkaWAh
149,rockstar (feat. 21 Savage),Post Malone,1639442,2020-09-11--2020-09-18,us,0e7ipj03S05BNilyu5bRzt
150,Say So,Doja Cat,1606625,2020-09-11--2020-09-18,us,3Dv1eDb0MEgF93GpLXlucZ
151,Blood On My Jeans,Juice WRLD,1604977,2020-09-11--2020-09-18,us,0fCwrjKfWxF3xQhZrYUw4T
152,Kings & Queens,Ava Max,1603625,2020-09-11--2020-09-18,us,76nqCfJOcFFWBJN32PAksn
153,One Of Them Girls,Lee Brice,1602974,2020-09-11--2020-09-18,us,14GwnOeC9qYEKEA6uOZepa
154,The Less I Know The Better,Tame Impala,1595218,2020-09-11--2020-09-18,us,6K4t31amVTZDgR3sKmwUJJ
155,Maniac,Conan Gray,1592825,2020-09-11--2020-09-18,us,6KfoDhO4XUWSbnyKjNp9c4
156,Armed And Dangerous,Juice WRLD,1590513,2020-09-11--2020-09-18,us,5wujBwqG7INdStqGd4tRMX
157,Wow.,Post Malone,1586730,2020-09-11--2020-09-18,us,7xQAfvXzm3AkraOtGPWIZg
158,Stay High,Juice WRLD,1582314,2020-09-11--2020-09-18,us,21CkzgKCBCq5V4XKjiGSIj
159,XO Tour Llif3,Lil Uzi Vert,1582135,2020-09-11--2020-09-18,us,7GX5flRQZVHRAGd6B4TmDO
160,bad guy,Billie Eilish,1558464,2020-09-11--2020-09-18,us,2Fxmhks0bxGSBdJ92vM42m
161,Patek,Future,1555264,2020-09-11--2020-09-18,us,76MjtLfZoTNc3BDqUVjuRH
162,ily (i love you baby) (feat. Emilee),Surf Mesa,1548385,2020-09-11--2020-09-18,us,62aP9fBQKYKxi7PDXwcUAS
163,Pop Out (feat. Lil Tjay),Polo G,1545210,2020-09-11--2020-09-18,us,6uFn47ACjqYkc0jADwEdj1
164,Said Sum,Moneybagg Yo,1541314,2020-09-11--2020-09-18,us,45npF3MKvCa1sO7s4y7qBf
165,when the party's over,Billie Eilish,1533522,2020-09-11--2020-09-18,us,43zdsphuZLzwA9k4DJhU0I
166,3 Musketeers,NextYoungin,1533314,2020-09-11--2020-09-18,us,57Oi4yqY27uJzCyqFWIP5q
167,Fuck Love (feat. Trippie Redd),XXXTENTACION,1530918,2020-09-11--2020-09-18,us,7AQim7LbvFVZJE3O8TYgf2
